16,0,0.0,0.0,0.087264985
1,0,0.0,0.0,0.10947789
2,0,0.0,0.0,0.10947789
19,0,0.0,0.0,0.10947789
5,0,0.0,0.0,0.10947789
22,0,0.0,0.0,0.10947789
23,0,0.0,0.0,0.10947789
8,0,0.0,0.0,0.087264985
10,0,0.0,0.0,0.10947789
14,0,0.0,0.0,0.10947789
16,1,0.049680643,0.040014833,0.105410405
1,1,0.051995214,0.0928992,0.105410405
2,1,0.06588265,0.0458355,0.105410405
19,1,0.04488617,0.05361418,0.105410405
5,1,0.2687935,0.19704813,0.105410405
22,1,0.04717319,0.045746498,0.105410405
23,1,0.064615145,0.03889342,0.105410405
8,1,0.06607553,0.031862345,0.105410405
10,1,0.041717414,0.09733145,0.105410405
14,1,0.12176304,0.20731884,0.105410405
16,2,0.14232093,0.122242354,0.08917245
1,2,0.04199243,0.03271631,0.0992403
2,2,0.076667994,0.14671618,0.11218469
19,2,0.20459381,0.1249053,0.11218469
5,2,0.04736078,0.030687395,0.0992403
22,2,0.05678522,0.09294984,0.11218469
23,2,0.048195854,0.021684067,0.11218469
8,2,0.15778974,0.15660717,0.08917245
10,2,0.050422728,0.12363724,0.11218469
14,2,0.07825862,0.09003326,0.11218469
16,3,0.28437117,0.12929447,0.10637989
1,3,0.05596616,0.18620437,0.10637989
2,3,0.034417193,0.04376961,0.10605156
19,3,0.08419626,0.11681308,0.10178322
5,3,0.09421794,0.12471985,0.10637989
22,3,0.046438508,0.046875834,0.10637989
23,3,0.03171181,0.016303003,0.10178322
8,3,0.045662183,0.057173464,0.10637989
10,3,0.06704648,0.14928731,0.10605156
14,3,0.014750225,0.02420977,0.10637989
16,4,0.1857094,0.08849416,0.105410285
1,4,0.15680265,0.09477439,0.105410285
2,4,0.010485062,0.025208758,0.105410285
19,4,0.06564086,0.090250865,0.105410285
5,4,0.102775455,0.20412946,0.105410285
22,4,0.065131165,0.10825712,0.105410285
23,4,0.04547168,0.03087414,0.105410285
8,4,0.0568305,0.06526169,0.105410285
10,4,0.1373616,0.106061235,0.105410285
14,4,0.09298211,0.12516543,0.105410285
16,0,0.0,0.0,0.10369326
1,0,0.0,0.0,0.10369326
2,0,0.0,0.0,0.10369326
19,0,0.0,0.0,0.11201646
5,0,0.0,0.0,0.10369326
22,0,0.0,0.0,0.10369326
23,0,0.0,0.0,0.11201646
8,0,0.0,0.0,0.10369326
10,0,0.0,0.0,0.10369326
14,0,0.0,0.0,0.10369326
16,1,0.22838862,0.20742214,0.10022062
1,1,0.0122392615,0.022181902,0.1127482
2,1,0.03681756,0.051348973,0.1127482
19,1,0.04619656,0.076516904,0.10022062
5,1,0.012206004,0.029913578,0.1127482
22,1,0.022383217,0.017809508,0.10022062
23,1,0.020736901,0.030100204,0.10022062
8,1,0.1806289,0.11517527,0.10022062
10,1,0.14276367,0.19875732,0.1127482
14,1,0.034938436,0.06491939,0.10022062
16,2,0.03352923,0.060094062,0.102788374
1,2,0.12693925,0.0999342,0.09140308
2,2,0.14932553,0.15379629,0.102788374
19,2,0.15755725,0.09864329,0.11417367
5,2,0.022587055,0.033830732,0.09140308
22,2,0.13486983,0.15112545,0.11417367
23,2,0.13421729,0.19141072,0.11417367
8,2,0.017115967,0.024393737,0.102788374
10,2,0.07001987,0.04006271,0.102788374
14,2,0.069568135,0.036145467,0.11417367
16,3,0.29357898,0.23860386,0.1102111
1,3,0.017729223,0.04098835,0.11701425
2,3,0.032304816,0.020127863,0.1102111
19,3,0.054221213,0.1230036,0.09373234
5,3,0.02454,0.051977694,0.11701425
22,3,0.034716412,0.01580924,0.09373234
23,3,0.027958639,0.019665152,0.09373234
8,3,0.011448467,0.02868799,0.1102111
10,3,0.05040505,0.07064031,0.1102111
14,3,0.12394556,0.16676821,0.09373234
16,4,0.06458471,0.15272646,0.10541046
1,4,0.012904039,0.039142706,0.10541046
2,4,0.03383439,0.044874318,0.10541046
19,4,0.07227552,0.071383014,0.10541046
5,4,0.01140717,0.02694556,0.10541046
22,4,0.017355932,0.011358374,0.10541046
23,4,0.11035533,0.19239339,0.10541046
8,4,0.2881859,0.14809573,0.10541046
10,4,0.060377996,0.123806275,0.10541046
14,4,0.033124667,0.06334478,0.10541046
1,0,0.0,0.0,0.09055045
17,0,0.0,0.0,0.12051911
2,0,0.0,0.0,0.09055045
19,0,0.0,0.0,0.10054001
5,0,0.0,0.0,0.09055045
21,0,0.0,0.0,0.12051911
23,0,0.0,0.0,0.10054001
9,0,0.0,0.0,0.12051911
10,0,0.0,0.0,0.09055045
13,0,0.0,0.0,0.12051911
1,1,0.02934442,0.055967662,0.100187615
17,1,0.0542494,0.046248727,0.100187615
2,1,0.02276397,0.030748703,0.100187615
19,1,0.0557607,0.034267627,0.11279186
5,1,0.03548408,0.071970396,0.100187615
21,1,0.10916,0.093942724,0.11279186
23,1,0.14905204,0.16903408,0.11279186
9,1,0.16690427,0.06606363,0.11279186
10,1,0.09461372,0.17626043,0.100187615
13,1,0.17742041,0.16034149,0.100187615
1,2,0.016095463,0.02183149,0.114513986
17,2,0.05675768,0.1039211,0.09082144
2,2,0.008955371,0.016675713,0.10266771
19,2,0.042447243,0.024489935,0.10266771
5,2,0.060418494,0.09767778,0.114513986
